9010, Revolução da dança da dança
9011, Aliança dupla 1879
9014, Psicologia do desenvolvimento
9015, Replicação do DNA
9020, Pata Margarida
9021, bolha pontocom
9023, Fluxo de caixa descontado
9030, Dachau
9032, Drosophila
9033, Ditadura
9039, Django Reinhardt
9048, Dana Platão
9055, Derry
9061, Golfinho
9067, Anel de divisão
9069, Dia software
9070, Espaço Profundo 1
9072, Jacques-Louis David
9079, Bateria
9087, Sistema dinâmico
9090, O problema
9093, Mosquito De Havilland
9101, Driver do dispositivo
9103, Dimona
9105, DC Comics
9109, Equação diofantina
9110, Diofanto
9118, Duque Kahanamoku
9119, Medalha de Serviços Distintos do Exército dos EUA
9123, Davis Califórnia
9128, Damon Runyon
9130, Devo
9132, Dale Chihuly
9133, Dean Kamen
9135, Derivativo financeiro
9137, Direito divino dos reis
9138, Davros
9140, Dalek
9141, Davy Jones músico
9146, Dolly ovelha
9156, Dolores Fuller
9160, De jure
9163, Des Moines Iowa
9165, Conjunto dirigido
9209, Edward Bellamy
9222, E
9223, Economia
9225, Papel eletrônico
9228, Terra
9230, canal inglês
9232, Torre Eiffel
9236, Evolução
9238, Ernst Mayr
9239, Europa
9241, Euglenozoa
9247, Epistemologia
9248, esperanto
9251, Engenharia
9252, Educação
9253, Enciclopédia
9256, Máquina Enigma
9257, Enzima
9258, Ética
9259, Relação de equivalência
9260, Classe de equivalência
9262, Entretenimento
9263, Éter
9264, Eclíptica
9277, Elipse
9279, Elefante
9281, Lingüística evolucionária
9282, ESCALÃO
9284, Equação
9285, Naturalismo ético
9288, Elvis Presley
9294, Os mortos maus
9297, Problema de cálculo econômico
9299, Erasmus Darwin
9300, Ediacara
9301, Erótica
9302, Existência
9310, Planejamento de Recursos Empresariais
9311, Endocrinologia
9312, Sistema endócrino
9316, Inglaterra
9317, União Europeia
9319, Eriocaules
9320, Ericales
9321, Eduardo Sapir
9324, Ovos de pascoa
9325, Páscoa
9331, Euclides
9332, Errol Morris
9333, Ethan Allen
9334, Equador
9335, História do Equador
9336, Geografia do Equador
9337, equatorianos
9338, Política do Equador
9339, Economia do Equador
9342, Forças Armadas do Equador
9348, Geografia do Egito
9350, Política do Egito
9351, Economia do Egito
9354, Forças Armadas Egípcias
9356, O salvador
9358, Geografia de Salvador
9359, Demografia de El Salvador
9360, Política de Salvador
9361, Economia de Salvador
9366, Guiné Equatorial
9367, História da Guiné Equatorial
9368, Geografia da Guiné Equatorial
9369, Demografia da Guiné Equatorial
9370, Política da Guiné Equatorial
9371, Economia da Guiné Equatorial
9377, História da Eritreia
9378, Geografia da Eritreia
9380, Política da Eritreia
9381, Economia da Eritreia
9388, Geografia da Estônia
9389, Demografia da Estônia
9390, Política da Estônia
9391, Economia da Estônia
9392, Telecomunicações na Estônia
9401, Política da Etiópia
9402, Economia da Etiópia
9406, Relações Exteriores da Etiópia
9407, Ilha Europa
9417, geometria euclidiana
9418, Poesia épica
9419, eoceno
9420, Eindhoven
9421, Elsinore
9422, rota europeia E4
9424, Ericsson
9425, Etologia
9426, Radiação eletromagnética
9428, Ernest Hemingway
9429, Jovem e inocente
9441, A espiral descendente
9454, Enquadramento de cena
9455, língua etrusca
9457, Eleição
9469, Eric S Raymond
9472, Euro
9474, Banco Central Europeu
9476, Elétron
9477, Europa
9478, Érbio
9479, Einsteinium
9480, Edmund Stoiber
9481, Erfurt
9482, Enya
9483, Berlim Oriental
9487, Épsilon
9488, E
9491, esquimó
9496, Epifenomenalismo
9498, Esperantujo
9499, Ethernet
9505, Elias Canetti
9506, Edward Jenner
9508, Enciclopédia Britânica
9509, Endométrio
9510, Música eletrônica
9514, Edvard Grieg
9515, Proclamação de Emancipação
9516, Erwin Rommel
9518, Edmundo Husserl
9531, Engenharia elétrica
9532, Eletromagnetismo
9534, Eufemismo
9536, Edmundo Spenser
9540, Geração da eletricidade
9545, Pesquisa empírica
9546, Estatísticas de engenharia
9549, Edgar Allan Poe
9550, Eletricidade
9553, Empédocles
9555, Ericaceae
9559, Rede elétrica
9566, Conjunto vazio
9567, Egoísmo
9569, Endomorfismo
9574, Eric Hoffer
9577, Comunidade Europeia do Carvão e do Aço
9578, Comunidade Econômica Européia
9580, Associação Europeia de Comércio Livre
9581, Parlamento Europeu
9582, Conselho Europeu
9587, Eutanásia
9588, Vida extraterrestre
9591, E E Cummings
9592, Rio Leste
9593, Existencialismo
9596, Elipse
9597, Enola Gay
9598, Electronvolt
9601, Eletroquímica
9602, Edimburgo
9603, Ernest Rutherford
9604, Interpretação de muitos mundos
9611, Comércio eletrônico
9613, Fórmula de Euler
9615, Édouard Manet
9616, Estratégia evolutivamente estável
9617, Elemento
9619, Extremófilo
9621, Ellensburg Washington
9623, Eugene Oregon
9627, Elizabeth Barret Browning
9628, Enlil
9630, Ecologia
9632, Ecossistema
9633, E constante matemática
9638, Paradoxo de Epimênides
9640, Motor
9643, União Económica e Monetária
9644, Agência Europeia do Ambiente
9646, Erlang linguagem de programação
9647, Euphoria linguagem de programação
9649, Energia
9653, Valor esperado
9657, Edgar Rice Burroughs
9658, Eugene Violett-le-Duc
9659, Endocardite
9660, Conjectura da soma das potências de Euler
9662, Livro do Êxodo
9663, Eletrônicos
9667, Córtex entorrinal
9672, problema de decisão
9674, Einhard
9675, Éster
9677, Endossimbionte
9678, Função exponencial
9683, Emanuel Leutze
9684, Erasmus Alberus
9685, Analisador Earley
9688, Epístola de Tiago
9689, Epístola de Judas
9692, Eusébio Amort
9695, Elizabeth Garret Anderson
9696, Erosão
9697, espaço euclidiano
9700, Abadia de Edwin Austin
9703, Psicologia evolucionária
9705, Idiomas da Europa
9706, Universidade de Tecnologia de Eindhoven
9707, Eletro-negatividade
9708, Carta Europeia das Línguas Regionais ou Minoritárias
9709, Guerra Civil Inglesa
9710, Álgebra elementar
9717, Excalibur
9723, Edward Waring
9727, Bola oito
9728, Gestão do valor ganho
9730, Microscópio eletrônico
9732, Eli Whitney
9735, Campo eletromagnetico
9736, edifício Empire State
9737, Eugenia
9738, E-mail
9739, Emoticon
9742, Número da floresta
9750, Vale-escola
9755, dístico elegíaco
9756, Exabyte
9760, Escatologia
9762, Concílio Ecumênico
9763, Exoplaneta
9764, Emma Goldman
9765, Equus
9767, Eucaristia
9770, Eclipse
9771, Ed editor de texto
9773, EBCDIC
9775, Retículo endoplasmático
9779, Edvard Munch
9781, Arquitetura Padrão da Indústria Estendida
9790, Intercâmbio eletrônico de dados
9792, Atividade extraveicular
9799, Erin Brockovich
9804, Carga elétrica
9806, Ilha Ellis
9808, Eurípides
9810, Emily Brontë
9813, Evento de extinção
9814, E E Smith
9815, Evariste Galois
9820, Ênio
9823, Éris mitologia
9824, Edna São Luís Vincent Milly
9827, Etnocentrismo
9829, Município de Eskilstuna
9830, Convenção Europeia dos Direitos Humanos
9833, Rebelião Eureka
9835, Fuja de Nova York
9837, Etileno
9838, Eiffel linguagem de programação
9839, Esdras
9840, Elias
9841, Afasia expressiva
9843, Éfeso
9845, JavaScript
9855, Exílio
9857, Elblag
9864, Aliança Livre Europeia
9865, Partido da Aliança dos Liberais e Democratas pela Europa
9866, Grupo do Partido Popular Europeu
9867, Esquerda Unitária Europeia – Esquerda Nórdica Verde
9869, Epístola aos Efésios
9875, Exploração segurança do computador
9877, Erg
9891, Entropia
9892, Especialista
9895, Economia do Afeganistão
9896, Duende
9897, Mal
9901, Epístola aos Hebreus
9902, Ester
9903, Entamoeba
9904, Seleção Inglesa de Futebol
9907, Eureka Missouri
9908, Equação de estado
9910, Eclesiastes
9911, Ezequiel
9914, Formato executável e vinculável
9917, Programa de exploradores
9920, Oscilador eletrônico
9922, Sociedade Europeia
9925, Eubulides
9926, ETA grupo separatista
9927, Sistema endomembranoso
9928, Etnologia
9929, molho espanhol
9933, Esporte radical
9935, Eadgyth
9937, Reino de Essex
9941, Etelberto de Kent
9942, Erwin Schrödinger
9946, Ed Sullivan
9948, Elisabeth Vigée Le Brun
9949, Epístola aos Gálatas
9950, Epístola aos Filipenses
9951, Epístola aos Colossenses
9952, Primeira Epístola aos Tessalonicenses
9953, Epístola a Tito
9954, Festival Eurovisão da Canção
9955, Nitrox
9956, Erik Satie
9960, Integral elíptico
9961, Epístola aos Romanos
9962, Leonor da Aquitânia
9963, Epístola a Filemon
9966, Criptografia de curva elíptica
9971, Projeto Éden
9974, Comissão Europeia
9975, Filtro linear
9976, Caso ergativo
9978, Essênios
9979, Olhos bem Fechados
9993, Edda
9995, EastEnders
9996, Bordado
10002, Emil Kraepelin
10005, Educação progressiva
10008, Eletrodo
10011, Romance epistolar
10013, Medicina baseada em evidências
10016, Zona final
10017, Héctor Ximenes
10018, Edsger W Dijkstra
10024, MDMA
10025, Bandeira da Europa
10029, Linha do tempo da história evolutiva da vida
10030, Edmundo Burke
10033, Música antiga
10037, Eurocepticismo
10043, Estimador
10045, Esmeralda
10046, Canal Erie
10048, Etanol
10049, Eric Clapton
10055, Etiologia
10065, Fórmula empírica
10067, Estado episcopal
10070, línguas eslavas orientais
10073, Epicuro
10074, Epitáfio
10075, Epigrama
10076, El Cid
10078, abrangendo
10083, Æthelred o Despreparado
10085, Eduardo Elgar
10086, Fundo Europeu de Investimento
10087, Unidade de Moeda Europeia
10088, Dólar do Caribe Oriental
10090, Eritromicina
10091, Lei ambiental
10093, Eurostar
10100, Equinócio
10101, Eugene Wigner
10103, Interação eletrofraca
10105, Erasmus Reinhold
10106, Terremoto
10110, Imperador do Japão
10111, Imperador
10113, igualitarismo
10115, Perito
10116, Endocitose
10118, Ezra abade
10119, Edwin Abbott Abbott
10120, Emma Abbott
10125, Imperador Shomu
10126, Imperador Kanmu
10128, Elizabeth I da Inglaterra
10130, Imperador Jimmu
10134, Espectro eletromagnético
10136, Sistema inteligente
10139, Edward de Vere 17º Conde de Oxford
10141, Erínias
10148, Ernest Kaltenbrunner
10150, Engelbert Dollfuss
10151, E T A Hoffmann
10152, Erasmus
10158, Império
10160, Solução final
10164, Euristeu
10165, Unidade de efeitos
10166, Enron
10168, Eusébio de Alexandria
10172, Eusébio
10174, Empirismo
10175, carimbo
10186, Igreja Ortodoxa Oriental
10190, Eusébio de Nicomédia
10191, Edo
10192, Material explosivo
10193, Entrar no Dragão
10207, Emile Baudot
10213, Taxas de dados aprimoradas para evolução GSM
10216, Eth
10221, Eufrates
10223, idioma estoniano
10224, E-Prime
10225, Curva elíptica
10229, equídeos
10235, ELIZA
10238, Exão
10245, Eduardo VI da Inglaterra
10250, Epinefrina
10251, Calculadora automática de armazenamento de atraso eletrônico
10252, E H Shepard
10253, Enterobacteriaceae
10257, Essendon Futebol Clube
10258, Enid Blyton
10259, Epipaleolítico
10263, Executivo governo
10264, Enrico Fermi
10272, Guitarra elétrica
10274, Entalpia
10277, Ennio Morricone
10281, Emin Boztepe
10283, Erlang unidade
10286, Enver Hoxha
10287, Hirohito
10290, Emulsão
10292, Louis Mountbatten 1º Conde Mountbatten da Birmânia
10293, Elbridge Gerry
10294, Criptografia
10296, Paradoxo EPR
10302, etnólogo
10303, Evaporação
10304, Esbá
10307, Temperamento igual
10310, Eduardo Gibbon
10312, Paquistão Oriental
10313, E O Wilson
10315, Edwin Howard Armstrong
10322, EverQuest
10326, Evolução humana
10328, Evliya Celebi
10331, Religião egípcia antiga
10332, Psicologia Educacional
10334, Epístola aos Laodicenses
10335, Campo de extermínio
10338, Excomunhão
10339, Célula eletroquímica
10340, Ecdise
10346, Redshift gravitacional
10350, Ascensão da Páscoa
10354, Edmundo I
10356, Processo endotérmico
10358, Efrém o Sírio
10361, Centro Europeu de Operações Espaciais
10363, Agência Espacial Europeia
10365, Boca
10370, Evangelicalismo
10371, Eufônio
10372, Função inteira
10374, Ensaio
10375, Detecção e correção de erros
10376, domínio euclidiano
10377, Algoritmo euclidiano
10380, União Europeia de Radiodifusão
10384, Boeing E-3 Sentinela
10390, Econometria
10391, Ellen van Langen
10392, Emacs Lisp
10393, Edward Bulwer-Lytton
10402, gramática esperanto
10406, Emoção
10407, Epicteto
10408, Eduardo Lear
10412, Função elementar
10413, Enquirídio de Epicteto
10415, Imperador Kinmei
10416, Imperador Bidatsu
10417, Imperador Yomei
10418, Imperador Sushun
10419, Imperatriz Suiko
10421, Imperatriz Kōgyoku
10422, Imperador Kotoku
10424, Imperador Tenji
10425, Imperador Kobun
10426, Imperador Tenmu
10427, Imperatriz Jito
10428, Imperador Monmu
10430, Imperatriz Gensho
10431, Imperatriz Koken
10432, Imperador Junnin
10434, Imperador Heizei
10435, Saga do Imperador
10436, Imperador Junna
10439, Imperador Suko
10440, Imperador Go-Kōgon
10441, Imperador Go-En yū
10442, Imperador Suizei
10443, Imperador Ana
10445, Imperador Kosho
10446, Imperador Koan
10447, Imperador Coreia
10448, Imperador Kogen
10449, Imperador Kaika
10450, Emperor Sujin
10451, Imperador Suinin
10452, Emperor Keikō
10454, Imperador Chuai
10455, Imperador Ōjin
10456, Imperador Nintoku
10457, Imperador Richu
10458, Imperador Hanzei
10459, Imperador Ingyō
10460, Imperador Anko
10461, Imperador Yuryaku
10462, Imperador Seinei
10463, Imperador Kenzo
10464, Imperador Ninken
10465, Imperador Buretsu
10466, Imperador Keitai
10467, Imperador Ankan
10468, Imperador Senka
10473, Emil Theodor Kocher
10474, quebra-cabeça de oito rainhas
10475, Enrico Bombieri
10477, Eos
10479, Elba
10480, Etna
10481, Enki
10482, Eli Wallach
10484, Orquestra de Luz Elétrica
10487, Evil Dead II
10489, Edwin Hubble
10490, Imperador Ninmyō
10491, Imperador Montoku
10492, Imperador Seiwa
10493, Imperador Yōzei
10494, Imperador Koko
10495, Imperador Uda
10500, Selo sem orelha
10501, Espionagem
10506, Imperador Kazan
10510, Elvis Costello
10511, Epilepsia
10515, Percepção extrasensorial
10517, Economias de escala
10518, Elie Wiesel
10520, Ed Wood
10528, Tremor essencial
10529, Livro de Enos
10531, O menino
10553, Flauta
10568, Associação de futebol
10576, Francis Ford Coppola
10577, Finlândia
10591, Sabor
10596, línguas frísias
10597, lingua francesa
10603, Campo matemática
10606, Fatorial
10612, Cinema da Alemanha
10618, violino
10622, Flugelhorn
10623, Música folclórica
10628, Fulereno
10633, Fredericton
10635, Software grátis
10638, Movimento de software livre
10646, Comida
10653, Esporte de fantasia
10654, Passar para a frente
10667, Tackle movimento de futebol
10669, Jogador de futebol
10671, Friedrich Nietzsche
10672, Frank Zappa
10673, Fagales
10674, feijões
10679, Sorteio de cinco cartas
10680, Flamejante Internet
10683, Frank Lloyd Wright
10687, Frisbee
10699, Geografia das Ilhas Faroé
10707, Fiji
10709, Geografia da Finlândia
10710, Demografia da Finlândia
10711, Política da Finlândia
10712, Economia da Finlândia
10715, Forças de Defesa da Finlândia
10724, Forças Armadas Francesas
10727, Guiné Francesa
10737, Polinésia Francesa
10739, Geografia da Polinésia Francesa
10741, Política da Polinésia Francesa
10747, Terras Austrais e Antárticas Francesas
10761, História da Guiana Francesa
10765, Economia da Guiana Francesa
10770, François Truffaut
10772, Uso justo
10775, Edição de filme
10777, Friedrich Woehler
10778, Funk
10779, Frequência
10781, Festival de Cinema
10783, História do filme
10784, Cinema da França
10787, Cinema da Itália
10790, Cinema do Japão
10791, Cinema da China
10793, Cinema do Reino Unido
10796, Teoria feminista do cinema
10799, Teoria do cinema
10802, Filme sombrio
10803, Línguas fino-úgricas
10808, Música de estilo livre
10810, Fantasia psicologia
10815, Franco
10819, Sistema de reserva Federal
10821, Frâncio
10822, Férmio
10823, Frédéric Chopin
10825, Partido Democrático Livre Alemanha
10826, Fax
10827, Equipe de filmagem
10828, Temer
10831, F
10834, Preservação de alimentos
10835, Modulação de frequência
10843, Fruta
10845, Fevereiro
10847, Primeira-dama dos Estados Unidos
10852, Frank Herbert
10854, Fórmula Um
10855, Franco Baresi
10857, Estágio estratigrafia
10858, Franz Kafka
10859, Medalha Fields
10861, O julgamento
10862, A Metamorfose
10868, Francisco Goya
10869, Probabilidade de frequentador
10871, FM-2030
10875, Fritz Leiber
10878, Flandres
10880, Votação de pluralidade
10883, Área de comércio livre
10885, batatas fritas
10886, Hóquei em campo
10887, lei de Finagle
10890, Interação fundamental
10891, Disquete
10893, Esgrima
10894, A Definição de Software Livre
10896, Felix Bloch
10897, Fuga
10898, Estado de fuga
10902, Força
10911, Grupo funcional
10913, Fractal
10915, Fluido
10916, Perguntas frequentes
10923, Fontainebleau
10929, Avião de combate
10931, Máquina de estados finitos
10933, Programação funcional
10937, Francis Scott Key
10939, Linguagem formal
10940, Livre para escolher
10945, Circuito do Grande Prêmio de Melbourne
10946, Grande Prêmio de Mônaco
10949, Teorema das quatro cores
10951, Fahrenheit 451
10957, Francisco Xavier
10958, Fóssil
10965, Fay Wray
10969, Matriz de portas programáveis ​​em campo
10972, Fenrir
10974, Fantasia final
10975, Ácido graxo
10977, Sem Medo filme de 1993
10979, Franklin D Roosevelt
10980, Quatro Liberdades
10983, Lógica de primeira ordem
10987, Functor
10989, Felix Hausdorff
10990, Fimbulinverno
10992, Frankfurt
10993, Alberto da Saxônia
10996, François d Aguilon
10997, Freenet
10998, Vinho fortificado
11001, Fred Hoyle
11002, cozinha francesa
11003, Pó de cinco especiarias
11004, Grupo fundamental
11012, Forth linguagem de programação
11015, Francesco Algarotti
11016, Francisco Álvares
11017, Francesco Andreini
11023, Honório imperador
11028, Estoque de filmes
11033, Frederick Douglass
11037, Freyr
11038, Freyja
11040, Críquete de primeira classe
11041, Fernando de Saussure
11042, Gordo
11043, Linha de frente
11049, FIFA
11054, Fascismo
11057, Forja
11059, Cinco Pilares do Islã
11062, Atrito
11064, Fé
11090, Floresta
11100, Pipa
11101, Fanzine
11104, Fatah
11107, Organização para Alimentação e Agricultura
11109, Félix Guattari
11110, E o filho
11113, Padrões Federais de Processamento de Informações
11118, Primeiro Concílio de Niceia
11121, Notícias da raposa
11122, Freeciv
11123, Forno
11125, Francesco Borromini
11127, Departamento Federal de Investigação
11129, Designação de Flamsteed
11142, Northrop F-5
11144, Fresco
11145, Incêndio
11146, FIDE
11152, Patinação artística
11161, Frederick Copleston
11162, Finança
11168, Fortran
11169, Fortaleza
11175, Liberdade Política
11178, Foobar
11180, Análise funcional
11181, Frank Sinatra
11182, Funeral
11185, Feminismo
11186, Administração da Aviação Federal
11188, revolução Francesa
11194, Francis Fukuyama
11195, Digitação
11223, Quatro casamentos e um funeral
11225, Ferrari
11227, Maçonaria
11229, Frankie vai para Hollywood
11231, Fatores de produção
11232, Fort Wayne Indiana
11237, Copa FA
11238, Parque Fenway
11240, Flatulência
11242, Final Fantasy Os Espíritos Interiores
11244, Igreja Metodista Livre
11246, Falstaff
11247, Floorball
11250, Liga Premiada
11252, Fine Gael
11253, Fu Manchu
11254, Frísia
11257, Ficção científica feminista
11258, Felação
11259, Fatwa
11260, Relaxe música
11273, língua feroesa
11278, Miami Marlins
11282, Frederic Bastiat
11283, Falsificabilidade
11284, Freikorps
11285, Francisco I Madero
11286, Frutarianismo
11296, Primeiros socorros
11298, Feudalismo
11299, Raposa
11300, Fundacionalismo
11302, Felidae
11303, Folclore
11307, Frans Eemil Sillanpää
11315, Amigos
11319, Francis Bacon
11324, Dicionário Online Gratuito de Computação
11347, FIFO computação e eletrônica
11353, Frigg
11358, Felix Wankel
11367, Linguagem de programação de quarta geração
11369, Frank Capra
11370, Copa do Mundo FIFA
11371, Quintus Fabius Verrucosus
11376, Aritmética de ponto flutuante
11378, Primeira Epístola aos Coríntios
11382, Gerenciador de arquivos
11387, Primeira Epístola de Pedro
11388, Primeira Epístola de João
11390, Primeiro Concílio Vaticano
11391, Primeiro Concílio de Latrão
11393, Quatro Nobres Verdades
11396, Calendário republicano francês
11397, Freeman Dyson
11399, Quarto Concílio de Latrão
11401, Francônia
11407, FC Den Bosch
11408, Mutilação genital feminina
11417, O presidente
11418, Fiorello H La Guardia
11424, Bandeira
11426, Flores
11427, Primeira Guerra Púnica
11431, Fernando Pessoa
11432, Lua cheia
11439, Mais rápido que a luz
11442, fidonet
11445, Pátria
11448, Estados Federados da Micronésia
11449, Frederico Guilherme Eleitor de Brandemburgo
11456, trompa francesa
11457, Fra Angelico
11458, Fra Bartolomeo
11459, Frederic Bazille
11460, Ford Madox Marrom
11461, Francis Crick
11463, Francis van Aarssen
11464, Fragata
11466, Francisco Franco
11469, Agosto Kekulé
11472, Frederico III Sacro Imperador Romano-Germânico
11475, Forte Ventura
11476, Fairmount Indiana
11478, Verso livre
11479, FW de Klerk
11488, Furlong
11490, Frequência fundamental
11491, Fábula
11492, Pé
11494, História dos Estados Federados da Micronésia
11495, Política dos Estados Federados da Micronésia
11496, Geografia dos Estados Federados da Micronésia
11498, Economia dos Estados Federados da Micronésia
11504, Fã-clube
11507, Forte Collins Colorado
11508, Francisco Drake
11512, Transformação rápida de Fourier
11513, Forte William Highland
11519, Ilha justa
11522, Fly-by-wire
11523, Guerra das Malvinas
11524, Fahrenheit
11525, Florença
11526, Grupo quociente
11527, Teorema fundamental sobre homomorfismos
11529, Férmion
11530, Fred Savage
11536, Falha do Fianna
11539, clã Fujiwara
11543, Firmin Abauzit
11544, Legião estrangeira francesa
11545, Comentários
11547, Furigana
11551, Francisco II Sacro Imperador Romano-Germânico
11552, Frederico Abel
11555, Fluorescência
11556, Teorema fundamental da aritmética
11558, Flamenco
11569, Síntese de modulação de frequência
11574, Friedrich Bessel
11579, Paradoxo de Fermi
11585, Mostre-me amor filme
11587, teologia feminista
11592, freeware
11593, Terra plana
11600, idioma persa
11603, Frances Abington
11615, Campo finito
11616, Franquia
11617, Diagrama de Feynman
11623, Francisco I Sforza
11624, Dança folclórica
11625, Fiodor Dostoiévski
11627, Cura pela fé
11631, Fritz Lang
11632, Administração de Alimentos e Medicamentos
11634, Extensão de campo
11638, Francisco de Assis
11642, General Dynamics F-16 Fighting Falcon
11643, Primeiro Concílio de Constantinopla
11644, Quarto Concílio de Constantinopla Ortodoxo Oriental
11646, Friedrich Hayek
11652, Fred Brooks
11655, Factóide
11656, Baixo figurado
11657, Moda
11659, Análise de Fourier
11660, Homem gordo
11664, Os quatro fantásticos
11665, Filtração
11668, Loucuras
11671, Leis de difusão de Fick
11672, Extremo Oriente
11673, Torres Fawlty
11684, Analise fundamental
11685, Frasier
11698, Franz Boas
11699, Franz Bopp
11701, Casaco de Metal Completo
11702, Flerte
11705, Franklin J Schaffner
11709, Etimologia falsa
11711, passarinho
11712, Difusão facilitada
11715, McDonnell Douglas F-15 Eagle
11719, Grumman F-14 Tomcat
11720, Lockheed F-117 Falcão Noturno
11721, Vought F4U Corsair
11723, Freddy Heineken
11724, Fórmula 3000 Internacional
11725, Flunitrazepam
11729, Célula de combustível
11736, Frederick Pohl
11740, Forrest J Ackerman
11742, Conjunto finito
11745, Fazendeiro Giles de Presunto
11754, Fonnie
11755, Pacotes
11759, McDonnell Douglas F-4 Phantom II
11762, consoante fricativa
11763, geada
11772, Guerra Civil Finlandesa
11776, Primeira Guerra Ítalo-Etíope
11778, Frederico Soddy
11780, Lobo-marinho
11786, Frederico Fellini
11787, Fleetwood Mac
11794, Frederico Guilherme I da Prússia
11795, Félsico
11797, Frísios
11801, Filippo Tommaso Marinetti
11803, Franz Mesmer
11807, Ferromagnetismo
11809, Francesco Cossiga
11812, Lockheed Martin F-35 Lightning II
11815, Aditivo alimentar
11820, Fridtjof Nansen
11824, Frederico Augusto II da Saxônia
11826, Mercado livre
11830, Ford GT40
11835, Glicina
11846, Violão
11856, Gnutela
11857, George Lucas
11861, Gotemburgo
11863, Condado de Gotland
11866, Sistema de Posicionamento Global
11867, Alemanha
11874, cidade de Guatemala
11875, GNU
11877, Gradualismo
11883, línguas germânicas
11884, língua alemã
11887, língua grega
11888, Golem
11891, George Orwell
11894, Goeldi s marmoset
11921, Jogos de azar
11924, Teoria do jogo
11929, Demografia da Alemanha
11930, Economia da Alemanha
11935, Política da Alemanha
11953, história da geometria
11955, George H W Bush
11958, George Berkeley
11959, G E Moore
11968, George Washington
11969, Costa do Golfo dos Estados Unidos
11971, Formação e evolução de galáxias
11973, Geração X
11974, Guam
11979, linha Game Boy
11982, Gêmeos 10
11984, Jardinagem
11985, Grafite
11986, Godzilla
11988, King Kong vs Godzilla
12003, Godzilla vs Mothra
12004, Godzilla filme de 1954
12007, Johann Gottlieb Fichte
12010, Grandes Lagos
12013, Circunferência teoria dos grafos
12024, Relatividade geral
12025, Genealogia
12027, Gabão
12028, História do Gabão
12029, Geografia do Gabão
12030, Demografia do Gabão
12031, Política do Gabão
12032, Economia do Gabão
12047, faixa de Gaza
12059, Geografia da Geórgia país
12060, Demografia da Geórgia país
12062, Economia da Geórgia país
12065, Forças Armadas da Geórgia
12067, Gana
12069, Geografia de Gana
12070, Demografia de Gana
12072, Economia de Gana
12081, Política de Gibraltar
12082, Economia de Gibraltar
12087, Glorioso Islands
12098, Golfo da Finlândia
12099, Gdansk
12100, Gravidade
12101, Canal de Gota
12102, Motores Gerais
12103, Ponte Golden Gate
12104, Guglielmo Marconi
12106, Rio Gota
12108, Grécia
12111, Demografia da Grécia
12112, Política da Grécia
12113, Economia da Grécia
12116, Forças Armadas Helênicas
12118, Groenlândia
12120, Geografia da Groenlândia
12122, Política da Groenlândia
12123, Economia da Groenlândia
12130, Geografia de Granada
12132, Política de Granada
12133, Economia de Granada
12157, História da Guatemala
12159, Demografia da Guatemala
12160, Política da Guatemala
12161, Economia da Guatemala
12176, Guiné
12177, História da Guiné
12178, Geografia da Guiné
12180, Política da Guiné
12181, Economia da Guiné
12185, Relações Exteriores da Guiné
12186, Guiné-Bissau
12187, História da Guiné-Bissau
12188, Geografia da Guiné-Bissau
12189, Demografia da Guiné-Bissau
12190, Política da Guiné-Bissau
12191, Economia da Guiné-Bissau
12199, Política da Guiana
12207, Geologia
12209, Gene Kelly
12212, Gangsta rap
12213, sincronização
12216, Georg Cantor
12218, Universidade de Gotemburgo
12224, Grande pirâmide de Gizé
12228, GURPS
12229, Formas de governo
12230, Gary Coleman
12231, Garth Brooks
12232, Gustavo Eiffel
12233, Paz verde
12234, George Whipple
12235, Gokturks
12239, Culpa emoção
12240, Ouro
12241, Gálio
12242, Germânio
12243, Gadolínio
12244, Dia da Unidade Alemã
12246, Aliança 90Os Verdes
12248, Gheorghe Zamfir
12250, Georg Henrik von Wright
12255, G
12257, Gama
12265, Bócio
12266, Genética
12272, George Pappas
12274, Guy de Maupassant
12276, Gheorghe Hagi
12277, Gordon Banks
12278, Gânglio
12281, Gottfried Wilhelm Leibniz
12284, Grimório
12285, Grande marionete
12286, Grande Praga de Londres
12293, Interface gráfica do usuário
12295, Gameta
12300, George R R Martin
12301, Uma música de gelo e Fogo
12302, Mundo de As Crônicas de Gelo e Fogo
12304, Grande Mestre xadrez
12305, Gotthold Ephraim Lessing
12306, Engenharia Geotécnica
12307, Gustave Flaubert
12308, Gregory Chaitin
12309, Goran Bregovic
12316, Função gama
12317, Georges Braque
12318, Gilbert Cesbron
12323, Coleção do compilador GNU
12326, Galeno
12327, Glossolalia
12332, Gustav Kirchhoff
12333, G K Chesterton
12334, Deus salve a rainha
12336, Gladiador
12339, Organismo geneticamente modificado
12341, Gante
12343, Guadalupe
12346, Geografia de Guadalupe
12353, Escrita glagolítica
12354, Máximo divisor comum
12357, Gaspacho
12361, Gnomo
12365, Googolplex
12366, Grafite
12369, Guilda
12372, Gradius jogo de vídeo
12373, Mestre do jogo
12383, Engenharia genética
12384, endereço de Gettysburg
12385, Código genético
12386, proporção áurea
12388, Genoma
12393, filosofia Gaia
12395, Efeito estufa
12398, Sistema de Informações Geográficas
12401, Teoria dos grafos
12406, Gioachino Rossini
12407, sem sentido
12408, Gneu Júlio Agrícola
12417, Guanosina
12420, A prova ontológica de Gödel
12424, Programação genética
12425, Gustav Klimt
12426, Groucho Marx
12430, Game Boy Advance
